Product_ID,Product_Name,Category,Brand,Current_Price,Competitor_Price,Stock,Units_Sold,Rating,Discount_Percentage,Season,Customer_Type,City,Payment_Method,Delivery_Days,Return_Rate,Review_Count,Wishlist_Count,Cart_Abandonment_Rate,Seller_Rating,Shipping_Cost,Marketing_Spend,Holiday,Weekday,Demand_Index,Recommendation_Score,Recommended_Price
P00701,Shoes,Fashion,Adidas,10197,9402,446,398,3.4,15,Winter,Premium,Pune,Debit Card,2,12.51,4035,2317,42.56,4.5,154,11029,Yes,Monday,60,55.9,10197
P00702,Tablet,Electronics,Samsung,79092,76472,786,426,3.3,15,Monsoon,Returning,Pune,Net Banking,6,14.19,3130,292,19.85,4.9,200,19488,Yes,Tuesday,81,76.39,85419
P00703,Shoes,Fashion,Levis,22079,19486,219,348,3.6,15,Festival,Premium,Delhi,Debit Card,7,6.08,2243,8293,24.59,5.0,425,40811,No,Monday,81,80.64,23845
P00704,Laptop,Electronics,Dell,9610,8837,914,273,3.3,0,Summer,Returning,Hyderabad,UPI,4,14.63,1421,8656,54.88,3.9,126,5810,No,Friday,63,95.08,9610
P00705,Smart TV,Electronics,Dell,58524,60778,662,256,3.7,25,Monsoon,Returning,Kolkata,Credit Card,3,10.17,1034,5893,65.41,4.6,93,9741,No,Sunday,75,97.15,58524
P00706,Shoes,Fashion,Zara,7513,6474,947,281,2.6,50,Summer,Premium,Delhi,Credit Card,6,7.17,1616,6258,47.47,4.6,111,40936,No,Thursday,80,90.38,7513
P00707,Pressure Cooker,Home & Kitchen,Milton,59702,56841,414,50,4.1,40,Monsoon,New,Bengaluru,UPI,5,10.21,1155,7975,28.41,3.5,98,18177,No,Sunday,98,83.12,64478
P00708,Sunscreen,Beauty,Dove,53199,55475,590,595,3.1,0,Monsoon,New,Chennai,Cash on Delivery,3,13.9,7945,2546,12.17,4.5,252,25335,No,Tuesday,65,75.97,53199
P00709,Smartphone,Electronics,OnePlus,49638,52438,57,501,4.2,30,Summer,Returning,Ahmedabad,Debit Card,7,5.26,6094,6357,36.62,3.9,479,960,Yes,Thursday,56,92.52,49638
P00710,Moisturizer,Beauty,Dove,35990,35031,518,433,4.5,5,Summer,New,Kolkata,Net Banking,7,9.75,615,7901,64.26,4.2,212,25247,Yes,Friday,56,92.36,35990
P00711,Laptop,Electronics,Dell,58919,61135,904,544,4.9,25,Summer,New,Bengaluru,Net Banking,4,8.6,123,2417,19.79,4.4,326,1257,Yes,Monday,62,74.9,58919
P00712,Coffee,Grocery,Fortune,39688,39321,71,519,4.6,15,Festival,Returning,Delhi,Debit Card,7,10.73,1489,7601,62.64,4.3,109,12288,No,Tuesday,66,77.59,39688
P00713,Jeans,Fashion,Nike,17011,16282,622,175,4.3,50,Winter,Returning,Ahmedabad,Credit Card,4,8.98,3897,3226,29.52,4.5,334,5510,Yes,Sunday,53,90.68,17011
P00714,T-Shirt,Fashion,Puma,867,2932,598,92,5.0,50,Festival,Returning,Delhi,Net Banking,6,3.87,6875,811,10.63,3.7,60,22969,Yes,Tuesday,53,86.13,867
P00715,T-Shirt,Fashion,Levis,65613,66840,946,407,5.0,10,Winter,New,Kolkata,UPI,2,4.6,4486,5030,29.88,3.9,465,32589,Yes,Monday,90,64.97,70862
P00716,Sunscreen,Beauty,Dove,22804,24390,103,426,2.9,20,Monsoon,Premium,Kolkata,Net Banking,6,5.38,3320,4667,9.3,3.6,221,37970,Yes,Tuesday,99,89.22,24628
P00717,Headphones,Electronics,Sony,6555,4983,943,312,3.0,0,Summer,Returning,Mumbai,Credit Card,2,6.69,5282,4815,65.43,4.5,28,3639,No,Tuesday,96,72.42,7079
P00718,Camera,Electronics,Dell,44917,46542,941,129,4.2,10,Normal,New,Pune,Debit Card,5,14.87,2293,1425,10.42,4.0,86,36038,Yes,Wednesday,40,63.07,42672
P00719,Milk,Grocery,Nestle,72493,71693,783,466,5.0,40,Normal,New,Mumbai,Net Banking,6,13.32,660,4294,7.88,4.8,432,18622,No,Friday,78,51.36,72493
P00720,Sunscreen,Beauty,Dove,77482,77255,653,50,4.6,50,Monsoon,New,Ahmedabad,Net Banking,2,12.83,3458,7255,38.1,4.3,479,17745,No,Saturday,52,56.34,77482
P00721,Water Bottle,Home & Kitchen,Philips,41114,42254,165,496,3.6,30,Festival,Premium,Hyderabad,Debit Card,5,14.57,5081,4819,52.8,3.0,414,4528,No,Thursday,79,69.3,41114
P00722,Laptop,Electronics,Apple,10264,11806,669,590,4.3,5,Winter,Returning,Chennai,Credit Card,4,8.63,3179,9483,29.34,3.1,234,43165,Yes,Saturday,54,99.27,10264
P00723,Lipstick,Beauty,L'Oreal,27787,30067,869,354,3.1,0,Normal,Returning,Pune,Debit Card,7,10.47,2004,571,44.94,4.4,463,9820,No,Tuesday,85,67.72,30009
P00724,Face Wash,Beauty,Nivea,69146,70861,227,252,2.7,0,Winter,Premium,Hyderabad,UPI,6,14.23,7748,9096,64.11,4.0,89,25132,Yes,Monday,51,66.01,69146
P00725,Wheat Flour,Grocery,Tata,64625,61677,363,486,3.7,30,Festival,Premium,Ahmedabad,UPI,2,14.61,3970,5439,46.01,4.5,349,25309,Yes,Tuesday,81,75.14,69795
P00726,Mixer,Home & Kitchen,Prestige,16150,15213,750,425,2.9,40,Summer,Returning,Kolkata,UPI,2,6.26,1529,5404,16.95,3.8,176,17951,Yes,Wednesday,91,84.16,17442
P00727,Pressure Cooker,Home & Kitchen,Prestige,62586,60816,18,291,3.2,50,Festival,Returning,Kolkata,Cash on Delivery,2,4.13,7231,9507,16.12,4.9,311,37132,Yes,Monday,84,73.28,67592
P00728,Face Wash,Beauty,Dove,53835,56586,550,101,4.9,25,Winter,Returning,Pune,Debit Card,2,7.53,182,9749,29.12,3.5,441,28595,Yes,Thursday,77,50.76,53835
P00729,Hoodie,Fashion,Zara,30460,28282,423,413,2.9,0,Monsoon,New,Mumbai,Cash on Delivery,7,3.65,4536,3849,30.15,3.7,255,45818,No,Friday,91,88.91,32896
P00730,Shampoo,Beauty,Mamaearth,18913,18881,71,576,2.8,5,Festival,Returning,Bengaluru,Cash on Delivery,2,6.95,2491,4554,62.82,3.8,334,18100,No,Sunday,89,63.63,20426
P00731,Chair,Home & Kitchen,Milton,53754,53081,724,444,4.8,15,Normal,Premium,Chennai,Cash on Delivery,3,14.13,5965,568,5.72,3.2,290,41790,Yes,Sunday,44,78.28,51067
P00732,Chair,Home & Kitchen,Prestige,46066,48434,409,111,4.1,25,Winter,New,Bengaluru,Debit Card,7,4.47,554,5901,55.43,3.3,130,1180,No,Thursday,47,66.62,43763
P00733,T-Shirt,Fashion,Zara,16595,14518,854,534,5.0,50,Winter,Premium,Pune,Debit Card,1,12.92,1870,2603,9.94,4.7,33,15178,Yes,Friday,88,70.47,17922
P00734,Jacket,Fashion,Puma,62109,61646,226,407,3.6,5,Winter,Premium,Mumbai,Net Banking,2,8.33,6132,5631,60.78,3.1,40,29099,No,Thursday,50,51.92,62109
P00735,Shoes,Fashion,Zara,56895,54990,586,305,3.7,40,Winter,Returning,Delhi,UPI,7,3.68,817,8467,46.34,3.4,307,12109,No,Sunday,72,60.82,56895
P00736,Bag,Fashion,Puma,51407,50455,853,558,3.2,0,Festival,Returning,Kolkata,Net Banking,6,14.04,6027,2946,23.22,3.0,348,18135,Yes,Tuesday,49,76.34,48837
P00737,Headphones,Electronics,Lenovo,13431,12980,914,189,2.8,40,Festival,Premium,Mumbai,Debit Card,7,11.11,6308,7277,23.65,3.5,45,41046,Yes,Friday,56,87.04,13431
P00738,Perfume,Beauty,L'Oreal,60838,59664,244,394,3.4,50,Festival,Returning,Delhi,Credit Card,1,9.3,5126,8315,19.87,4.4,158,19877,Yes,Tuesday,88,86.69,65705
P00739,T-Shirt,Fashion,Adidas,37485,39573,433,197,4.4,0,Winter,Premium,Kolkata,Debit Card,4,3.01,2076,2698,16.71,3.6,310,31307,No,Thursday,100,90.22,40483
P00740,Face Wash,Beauty,Nivea,50721,48747,898,79,3.2,25,Winter,Returning,Chennai,UPI,5,3.33,2171,4545,17.38,4.6,34,33013,No,Wednesday,44,64.29,48185
P00741,Perfume,Beauty,L'Oreal,73464,74593,85,424,3.4,0,Monsoon,Returning,Chennai,Net Banking,5,3.09,2993,1500,27.31,4.2,28,10589,Yes,Sunday,80,56.89,73464
P00742,Milk,Grocery,Tata,35762,35812,260,28,4.5,15,Festival,New,Ahmedabad,Cash on Delivery,7,11.67,510,827,63.78,4.1,330,35930,Yes,Tuesday,46,95.95,33974
P00743,Smartphone,Electronics,HP,64645,63336,523,547,3.2,50,Normal,Premium,Kolkata,Cash on Delivery,6,11.75,5424,5896,64.38,4.3,444,24417,No,Friday,49,90.11,61413
P00744,Jacket,Fashion,Nike,12012,14714,130,523,4.6,0,Monsoon,Returning,Hyderabad,UPI,4,10.21,4864,5927,15.59,4.6,88,25539,Yes,Tuesday,80,73.76,12012
P00745,Camera,Electronics,Dell,33958,35343,903,274,3.6,0,Summer,Returning,Delhi,UPI,6,11.13,2948,4907,20.42,4.0,362,14331,No,Wednesday,43,85.76,32261
P00746,Rice,Grocery,Aashirvaad,79594,82200,115,367,4.9,30,Monsoon,New,Pune,Cash on Delivery,4,4.15,3158,1589,15.62,4.6,320,24714,No,Tuesday,91,93.27,85961
P00747,Laptop,Electronics,OnePlus,29651,28607,628,273,4.2,15,Normal,New,Bengaluru,Credit Card,4,12.09,3442,2127,60.59,3.1,357,44453,No,Thursday,90,67.26,32023
P00748,Mixer,Home & Kitchen,Milton,48790,47856,80,576,3.2,5,Summer,Returning,Hyderabad,UPI,7,13.13,3024,4319,69.32,4.0,53,45303,Yes,Sunday,48,52.15,46351
P00749,Pressure Cooker,Home & Kitchen,Prestige,73730,75428,367,259,3.1,5,Festival,Returning,Delhi,Debit Card,3,13.68,1735,7675,23.41,4.9,43,18318,Yes,Monday,40,57.09,70044
P00750,Rice,Grocery,Tata,36041,35296,418,172,3.1,0,Winter,New,Pune,Debit Card,4,8.98,1613,3195,39.88,5.0,313,45729,No,Friday,65,93.15,36041
P00751,T-Shirt,Fashion,Puma,71880,71926,719,397,3.5,25,Winter,Returning,Pune,Credit Card,5,7.75,1437,6923,7.3,5.0,402,7791,Yes,Sunday,91,54.34,77630
P00752,Lipstick,Beauty,L'Oreal,42138,39737,412,482,3.3,15,Summer,New,Ahmedabad,Net Banking,2,4.96,4344,3235,7.13,3.4,376,32839,Yes,Tuesday,52,78.52,42138
P00753,Tablet,Electronics,Samsung,38922,40789,967,330,4.9,5,Monsoon,Returning,Bengaluru,UPI,7,11.63,5774,5351,23.69,4.5,326,31588,Yes,Friday,57,88.59,38922
P00754,Tea,Grocery,Nestle,16506,14427,68,174,4.5,10,Normal,Returning,Hyderabad,Credit Card,7,14.04,6410,9555,40.15,4.4,436,28716,Yes,Monday,43,88.01,15681
P00755,Cooking Oil,Grocery,Nestle,30328,29240,13,337,4.2,20,Winter,New,Mumbai,Credit Card,5,2.23,4479,5838,7.1,4.5,232,45685,Yes,Saturday,53,69.2,30328
P00756,Jacket,Fashion,H&M,61013,59449,777,409,2.8,40,Normal,Returning,Chennai,Debit Card,3,13.15,926,8002,65.97,4.5,490,27158,No,Sunday,86,83.13,65894
P00757,Fan,Home & Kitchen,Cello,66977,66815,788,266,3.4,25,Summer,New,Hyderabad,UPI,5,10.98,1927,8359,7.72,3.7,467,49627,No,Saturday,98,82.8,72335
P00758,Mixer,Home & Kitchen,Milton,67097,67241,921,485,3.4,30,Normal,New,Hyderabad,Debit Card,2,5.86,1791,1471,42.36,4.0,408,41352,No,Thursday,89,76.56,72464
P00759,Chair,Home & Kitchen,Philips,5620,4057,148,570,3.7,0,Festival,Returning,Pune,Credit Card,2,2.36,2636,586,51.34,3.7,251,49987,Yes,Friday,41,81.86,5339
P00760,Wheat Flour,Grocery,Tata,72352,71442,189,316,3.9,25,Festival,Premium,Hyderabad,Debit Card,7,10.24,7757,114,42.81,4.4,324,23156,No,Thursday,78,59.6,72352
P00761,Bag,Fashion,Puma,69122,70189,604,357,4.0,10,Winter,Premium,Mumbai,Debit Card,5,12.32,3456,8091,23.67,3.5,120,28597,No,Tuesday,94,92.49,74651
P00762,Pressure Cooker,Home & Kitchen,Philips,70466,71492,685,295,4.7,5,Festival,Premium,Mumbai,Cash on Delivery,2,3.92,1403,8068,47.25,3.3,404,13020,No,Sunday,100,73.37,76103
P00763,Table,Home & Kitchen,Cello,9898,9096,589,492,3.1,25,Summer,Premium,Bengaluru,Cash on Delivery,5,7.98,1767,8819,13.55,4.8,468,9360,No,Friday,80,89.24,9898
P00764,Pressure Cooker,Home & Kitchen,Pigeon,57281,58543,380,479,3.8,50,Summer,New,Delhi,Debit Card,4,9.4,4820,5831,14.42,3.0,465,48543,Yes,Monday,74,54.0,57281
P00765,Water Bottle,Home & Kitchen,Philips,36245,37351,64,218,2.7,0,Monsoon,Premium,Pune,Credit Card,4,8.01,3458,1327,39.93,4.7,401,9720,No,Saturday,50,71.63,36245
P00766,Biscuits,Grocery,Tata,46594,44154,403,271,5.0,0,Monsoon,New,Mumbai,Net Banking,5,5.68,5964,9389,33.17,3.2,33,41138,Yes,Wednesday,66,92.07,46594
P00767,Pressure Cooker,Home & Kitchen,Pigeon,5905,6750,626,265,3.1,0,Summer,Premium,Ahmedabad,Net Banking,2,7.97,6359,7936,16.92,4.1,257,3718,Yes,Sunday,60,67.01,5905
P00768,Cooking Oil,Grocery,Fortune,22890,20905,548,35,3.7,30,Winter,Premium,Pune,Net Banking,2,3.98,7306,6036,56.68,3.8,398,20135,No,Sunday,84,50.87,24721
P00769,Headphones,Electronics,Sony,36911,39751,904,277,2.7,10,Festival,Premium,Kolkata,Credit Card,3,0.3,5497,8312,51.9,3.1,97,47899,Yes,Tuesday,50,98.15,36911
P00770,Biscuits,Grocery,Fortune,32969,31203,473,264,2.9,40,Monsoon,New,Chennai,Credit Card,6,9.83,4709,5553,7.67,4.9,278,12163,Yes,Sunday,78,89.49,32969
P00771,Sunscreen,Beauty,Lakme,10021,7073,318,256,2.8,20,Monsoon,Premium,Delhi,Net Banking,1,2.81,7764,7017,42.85,3.1,252,2817,Yes,Monday,58,72.53,10021
P00772,Pressure Cooker,Home & Kitchen,Milton,22388,22346,322,545,3.6,50,Summer,Premium,Kolkata,UPI,4,7.62,7709,7831,17.84,3.2,339,30704,Yes,Tuesday,57,52.84,22388
P00773,Jeans,Fashion,Puma,54775,57291,376,555,3.4,20,Normal,Premium,Chennai,Debit Card,5,1.55,2138,212,51.6,4.7,296,29786,No,Wednesday,97,90.81,59157
P00774,Milk,Grocery,Fortune,53213,50614,315,140,4.4,30,Summer,Premium,Hyderabad,Debit Card,7,6.4,5053,8805,57.72,3.4,37,45334,No,Tuesday,69,53.08,53213
P00775,Milk,Grocery,Amul,73760,76369,881,35,4.9,15,Monsoon,Returning,Bengaluru,Cash on Delivery,3,1.41,7805,5634,63.04,3.9,241,36021,Yes,Sunday,49,87.41,70072
P00776,Tea,Grocery,Tata,41440,41581,655,70,4.0,10,Winter,Premium,Pune,Credit Card,5,4.21,3049,8403,68.48,3.6,402,11258,No,Tuesday,72,54.97,41440
P00777,Shoes,Fashion,H&M,47833,47847,754,48,4.5,15,Summer,New,Ahmedabad,Cash on Delivery,6,3.23,4783,5121,13.11,3.6,471,31000,No,Wednesday,96,58.23,51659
P00778,Body Wash,Beauty,Lakme,15196,13863,31,459,4.8,0,Winter,Premium,Pune,Cash on Delivery,6,1.0,369,2422,7.05,4.7,57,46210,No,Monday,74,90.1,15196
P00779,Rice,Grocery,Fortune,79342,82277,859,536,4.2,20,Festival,Premium,Mumbai,Cash on Delivery,7,11.31,5317,594,11.01,3.4,441,11340,Yes,Friday,44,70.03,75375
P00780,Jacket,Fashion,Nike,21238,23643,480,217,4.1,25,Summer,New,Delhi,Credit Card,5,7.0,3584,5855,43.66,3.1,377,14625,Yes,Thursday,50,71.77,21238
P00781,Smart TV,Electronics,HP,75692,75917,707,325,3.6,20,Festival,Returning,Delhi,Cash on Delivery,2,8.85,2806,8237,56.68,3.4,32,10427,Yes,Tuesday,48,74.47,71908
P00782,Jacket,Fashion,Puma,19030,19018,588,536,4.3,40,Summer,Returning,Hyderabad,Credit Card,7,1.81,1554,4366,23.51,4.9,131,8199,No,Sunday,86,53.31,20552
P00783,Moisturizer,Beauty,Lakme,43887,42325,267,66,3.4,30,Festival,New,Chennai,Cash on Delivery,2,3.51,6197,6926,24.82,4.3,473,37600,Yes,Monday,71,75.45,43887
P00784,Rice,Grocery,Amul,62274,63893,942,517,4.4,5,Summer,Returning,Chennai,Debit Card,1,9.63,5860,5436,36.06,4.2,371,38246,Yes,Monday,62,59.04,62274
P00785,Bag,Fashion,H&M,28136,27868,485,547,2.9,5,Winter,Returning,Delhi,Cash on Delivery,2,1.03,5709,1199,45.38,4.2,148,16359,No,Monday,77,54.55,28136
P00786,Headphones,Electronics,Dell,37326,38930,895,502,4.3,5,Summer,Returning,Kolkata,UPI,7,0.71,1224,9377,25.53,4.6,219,47843,Yes,Thursday,47,75.43,35460
P00787,Sneakers,Fashion,H&M,7134,10000,680,413,3.0,25,Summer,Returning,Bengaluru,Debit Card,3,12.7,2547,9872,52.84,4.4,237,2822,Yes,Saturday,98,56.3,7704
P00788,Jacket,Fashion,Puma,65620,68160,136,298,2.7,20,Normal,New,Ahmedabad,Credit Card,6,14.01,3449,8989,44.7,4.2,306,39661,No,Saturday,67,95.4,65620
P00789,Wheat Flour,Grocery,Aashirvaad,24346,26534,183,412,4.7,10,Normal,New,Mumbai,Net Banking,7,1.84,2460,6364,36.27,4.2,494,3809,Yes,Saturday,53,84.28,24346
P00790,Smart TV,Electronics,OnePlus,59689,62093,686,71,2.8,50,Monsoon,New,Bengaluru,Net Banking,3,8.38,4001,2347,46.34,4.6,281,8362,No,Monday,83,52.13,64464
P00791,T-Shirt,Fashion,Zara,77167,77640,926,54,3.4,0,Festival,New,Pune,UPI,6,9.06,3391,2353,64.76,3.2,174,35979,No,Sunday,97,68.47,83340
P00792,Bag,Fashion,Nike,38529,37786,617,234,3.0,10,Festival,Returning,Kolkata,Debit Card,1,7.48,522,9785,47.68,4.7,63,14948,No,Monday,58,59.95,38529
P00793,Moisturizer,Beauty,L'Oreal,42469,41208,17,517,3.3,20,Summer,Premium,Ahmedabad,Credit Card,6,8.53,6507,2082,36.33,3.3,428,42343,No,Tuesday,58,80.52,42469
P00794,Microwave,Home & Kitchen,Cello,20610,19007,53,327,3.1,50,Festival,Premium,Kolkata,Cash on Delivery,3,3.41,5791,4112,68.45,3.1,381,14722,Yes,Sunday,57,69.01,20610
P00795,Coffee,Grocery,Fortune,51777,52337,527,504,4.9,40,Festival,New,Ahmedabad,UPI,5,7.76,6809,9794,7.13,3.1,328,2992,Yes,Sunday,89,97.17,55919
P00796,Sneakers,Fashion,Levis,52144,49442,445,149,4.3,0,Normal,Premium,Hyderabad,Cash on Delivery,7,8.23,2112,9413,11.88,3.8,390,666,Yes,Tuesday,68,64.07,52144
P00797,Bag,Fashion,Puma,7309,9722,404,525,3.2,30,Normal,Premium,Chennai,Cash on Delivery,3,4.98,1661,7683,38.09,4.9,450,46313,Yes,Thursday,71,51.4,7309
P00798,Smart TV,Electronics,OnePlus,5764,7165,943,55,3.8,10,Normal,Premium,Mumbai,Cash on Delivery,3,14.77,6149,8098,63.2,3.9,173,2314,Yes,Monday,63,96.58,5764
P00799,Microwave,Home & Kitchen,Cello,29521,31848,700,325,3.5,0,Summer,Returning,Hyderabad,Cash on Delivery,1,9.55,2492,5879,37.46,3.5,31,40093,Yes,Saturday,78,50.07,29521
P00800,Mixer,Home & Kitchen,Prestige,77733,76701,443,135,3.1,30,Monsoon,Returning,Ahmedabad,Cash on Delivery,2,6.91,7160,2298,5.15,3.0,337,47121,No,Tuesday,84,54.04,83951
P00801,Smart Watch,Electronics,Samsung,19921,18079,206,20,3.6,25,Monsoon,Premium,Hyderabad,Cash on Delivery,4,10.44,2044,5322,31.52,3.4,221,11197,Yes,Monday,63,56.43,19921
P00802,Tea,Grocery,Amul,43375,44113,850,250,2.6,0,Winter,Premium,Mumbai,Credit Card,2,3.91,1182,7703,60.26,4.8,108,28105,No,Tuesday,54,73.05,43375
P00803,Laptop,Electronics,Lenovo,36481,39263,42,155,3.9,50,Normal,Returning,Ahmedabad,Credit Card,2,14.39,398,1688,52.05,4.5,478,23891,No,Thursday,97,65.34,39399
P00804,Shoes,Fashion,H&M,18091,20472,738,377,3.0,15,Summer,New,Chennai,Credit Card,5,7.19,5617,3147,44.5,3.2,139,25372,Yes,Wednesday,73,60.97,18091
P00805,Hoodie,Fashion,H&M,6321,3900,944,280,3.2,50,Monsoon,New,Kolkata,Cash on Delivery,3,9.0,2025,1709,11.94,3.3,230,34397,No,Sunday,99,83.51,6826
P00806,Body Wash,Beauty,Mamaearth,42319,40521,862,445,4.5,10,Normal,New,Kolkata,Cash on Delivery,3,10.98,4232,3421,20.18,3.6,320,3033,No,Wednesday,92,91.29,45704
P00807,Fan,Home & Kitchen,Philips,21172,18907,230,292,4.6,15,Festival,New,Bengaluru,UPI,6,12.22,6433,3842,69.46,4.9,387,6302,Yes,Thursday,97,98.82,22865
P00808,Table,Home & Kitchen,Pigeon,35208,34860,161,408,4.3,30,Monsoon,Returning,Bengaluru,Debit Card,5,8.6,5535,7480,9.68,3.2,213,26592,No,Tuesday,64,96.39,35208
P00809,Table,Home & Kitchen,Pigeon,39211,38256,753,288,4.1,40,Winter,New,Kolkata,UPI,7,13.97,5415,5075,61.78,4.3,288,43679,No,Saturday,84,65.73,42347
P00810,Body Wash,Beauty,Dove,11210,13294,125,540,4.1,40,Summer,New,Hyderabad,Net Banking,5,3.83,6770,9464,62.54,3.8,304,13352,Yes,Tuesday,95,55.07,12106
P00811,Biscuits,Grocery,Aashirvaad,17064,16719,89,383,2.7,30,Winter,New,Chennai,Cash on Delivery,3,11.41,2949,6077,34.73,4.0,58,28317,No,Friday,58,90.72,17064
P00812,Coffee,Grocery,Fortune,40269,42883,430,295,3.6,30,Festival,Premium,Mumbai,Debit Card,3,3.42,2843,3363,24.65,4.0,46,11131,No,Wednesday,41,98.01,38256
P00813,Jeans,Fashion,Adidas,23772,25827,16,487,3.9,0,Festival,New,Pune,Cash on Delivery,1,2.57,4494,1632,57.27,4.3,87,5799,Yes,Monday,45,98.13,22584
P00814,Hoodie,Fashion,Adidas,21316,22807,202,308,3.4,25,Normal,Premium,Pune,Net Banking,7,10.71,4415,5892,50.49,4.1,411,39433,No,Wednesday,54,74.18,21316
P00815,Sneakers,Fashion,Levis,9098,11498,597,262,4.7,0,Summer,Returning,Chennai,Net Banking,3,1.65,4534,9286,62.33,4.3,286,14898,No,Monday,65,70.64,9098
P00816,Jeans,Fashion,H&M,50897,49978,251,594,4.3,30,Monsoon,New,Mumbai,Credit Card,2,1.27,7795,5447,33.76,3.7,395,38801,No,Tuesday,61,80.53,50897
P00817,Shampoo,Beauty,Dove,25484,28243,408,555,3.2,10,Winter,New,Bengaluru,Cash on Delivery,3,7.04,5472,1340,28.74,3.5,189,24173,Yes,Sunday,88,70.06,27522
P00818,Perfume,Beauty,L'Oreal,43337,43686,193,586,4.1,15,Monsoon,Returning,Pune,Credit Card,5,13.61,844,4234,55.03,3.5,482,47645,Yes,Saturday,68,81.01,43337
P00819,Pressure Cooker,Home & Kitchen,Milton,826,-99,521,412,4.5,50,Festival,Premium,Ahmedabad,UPI,2,11.52,3676,7235,51.0,3.4,297,26109,Yes,Monday,72,54.58,826
P00820,Tablet,Electronics,HP,21791,19671,510,253,4.8,15,Normal,Returning,Bengaluru,Cash on Delivery,5,3.78,2508,5844,60.3,3.1,218,22607,No,Sunday,61,65.18,21791
P00821,Coffee,Grocery,Tata,78175,80857,42,216,3.2,15,Normal,Premium,Ahmedabad,Debit Card,6,2.81,7151,1205,62.38,3.1,106,48301,Yes,Saturday,86,79.25,84429
P00822,Sunscreen,Beauty,Lakme,11465,8800,313,349,3.2,25,Winter,Premium,Delhi,UPI,7,3.99,4298,2982,61.32,4.6,30,12041,Yes,Wednesday,72,79.26,11465
P00823,Moisturizer,Beauty,L'Oreal,74126,74064,157,595,2.8,0,Normal,Premium,Chennai,Credit Card,3,11.43,421,6647,65.91,3.5,378,29512,Yes,Tuesday,68,75.25,74126
P00824,Face Wash,Beauty,L'Oreal,32667,32324,926,170,4.4,20,Normal,Premium,Hyderabad,Debit Card,2,12.3,985,5956,36.97,3.8,109,18515,No,Saturday,82,68.69,35280
P00825,Smart TV,Electronics,HP,5915,7388,993,578,4.9,0,Monsoon,Premium,Kolkata,UPI,1,3.4,910,4414,52.76,4.4,326,45749,No,Sunday,57,79.09,5915
P00826,T-Shirt,Fashion,Levis,75095,77791,882,505,4.7,50,Festival,Premium,Pune,Net Banking,4,4.8,2631,592,40.85,3.8,223,18653,Yes,Sunday,49,92.81,71341
P00827,Coffee,Grocery,Nestle,52905,50530,987,191,4.4,5,Winter,Premium,Kolkata,Cash on Delivery,3,6.13,7082,9598,62.68,4.7,441,8361,Yes,Friday,81,62.89,57137
P00828,Smart Watch,Electronics,Apple,38651,38410,227,421,3.6,0,Winter,Premium,Hyderabad,Cash on Delivery,1,3.73,5851,1535,62.24,4.3,331,969,No,Saturday,50,91.08,38651
P00829,Lipstick,Beauty,Nivea,29694,29231,653,426,3.4,50,Normal,Premium,Pune,Debit Card,4,8.03,4094,9365,29.72,4.8,24,35188,Yes,Tuesday,65,70.61,29694
P00830,Sneakers,Fashion,Nike,2334,894,898,371,3.0,10,Summer,Returning,Bengaluru,Credit Card,5,2.25,6842,5870,42.82,4.9,345,2110,No,Saturday,54,72.51,2334
P00831,Water Bottle,Home & Kitchen,Pigeon,47268,49814,258,196,4.5,0,Normal,Returning,Mumbai,UPI,5,7.1,7657,1887,65.8,3.5,188,19635,Yes,Thursday,76,69.99,47268
P00832,Microwave,Home & Kitchen,Prestige,61461,60266,761,215,2.8,15,Winter,Returning,Mumbai,Cash on Delivery,4,0.59,3145,1823,24.22,4.8,310,33305,Yes,Thursday,51,64.2,61461
P00833,Milk,Grocery,Amul,27563,30380,940,239,3.2,30,Normal,New,Bengaluru,Net Banking,6,7.63,7093,7495,49.42,4.6,493,42882,No,Monday,80,91.79,27563
P00834,Shampoo,Beauty,Dove,56372,54234,876,196,3.3,40,Winter,Premium,Ahmedabad,Credit Card,4,7.74,3824,7352,25.63,3.8,283,46480,No,Tuesday,41,69.27,53554
P00835,Smartphone,Electronics,Dell,37327,34791,201,90,4.6,50,Festival,Returning,Ahmedabad,Cash on Delivery,1,12.3,5260,7013,55.79,3.4,354,5537,Yes,Wednesday,81,64.23,40313
P00836,Wheat Flour,Grocery,Nestle,41930,42034,946,365,4.3,30,Festival,Premium,Bengaluru,UPI,4,8.64,6309,4871,36.61,3.8,122,6707,Yes,Tuesday,48,90.2,39834
P00837,Water Bottle,Home & Kitchen,Cello,63595,61180,654,530,4.4,50,Normal,Returning,Bengaluru,UPI,5,7.33,5538,785,31.94,3.7,223,36848,Yes,Monday,94,76.69,68682
P00838,Microwave,Home & Kitchen,Pigeon,21491,21599,303,593,4.4,25,Summer,New,Bengaluru,UPI,7,7.62,5132,2574,17.89,4.2,43,24618,Yes,Friday,51,57.74,21491
P00839,Smart Watch,Electronics,Sony,45796,44718,485,282,2.8,0,Monsoon,Returning,Ahmedabad,UPI,5,7.4,823,8683,41.4,3.1,63,32566,No,Thursday,93,96.19,49459
P00840,Tablet,Electronics,Sony,58543,60506,786,59,2.6,25,Monsoon,Returning,Pune,UPI,4,6.23,3121,5151,7.56,4.2,25,12624,Yes,Thursday,64,79.53,58543
